MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellow,AwayYellow,HomeRed,AwayRed,Form5Home,Form5Away,OddHome,OddDraw,OddAway,HomeElo,AwayElo,GoalDiff,Favorite,Upset,EloDiff,HomePrecision,AwayPrecision
2013-02-09,Chelsea,Wigan,4.0,1.0,H,1.0,0.0,H,25.0,13.0,17.0,10.0,9.0,13.0,10.0,6.0,1.0,2.0,0.0,0.0,8.0,3.0,1.36,5.5,9.5,1827.08,1609.2,3.0,Chelsea,False,217.9,0.68,0.77
2013-02-09,Norwich,Fulham,0.0,0.0,D,0.0,0.0,D,15.0,7.0,8.0,5.0,10.0,16.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,7.0,2.3,3.4,3.4,1617.56,1657.33,0.0,Norwich,False,-39.8,0.53,0.71
2013-02-09,Southampton,Man City,3.0,1.0,H,2.0,1.0,H,13.0,7.0,7.0,4.0,9.0,13.0,6.0,6.0,1.0,2.0,0.0,0.0,6.0,11.0,5.75,4.0,1.67,1584.38,1880.09,2.0,Man City,True,-295.7,0.54,0.57
2013-02-09,Stoke,Reading,2.0,1.0,H,0.0,0.0,D,13.0,5.0,10.0,4.0,7.0,4.0,11.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,1.91,3.5,4.6,1657.09,1594.37,1.0,Stoke,False,62.7,0.77,0.8
2013-02-09,Sunderland,Arsenal,0.0,1.0,A,0.0,1.0,A,12.0,18.0,7.0,9.0,6.0,13.0,11.0,2.0,3.0,2.0,0.0,1.0,7.0,7.0,4.5,3.6,1.91,1660.49,1787.78,-1.0,Arsenal,False,-127.3,0.58,0.5
2013-02-09,Swansea,QPR,4.0,1.0,H,2.0,0.0,H,13.0,14.0,12.0,8.0,10.0,9.0,5.0,2.0,1.0,3.0,0.0,0.0,6.0,7.0,1.83,3.75,4.75,1682.29,1564.82,3.0,Swansea,False,117.5,0.92,0.57
2013-02-09,Tottenham,Newcastle,2.0,1.0,H,1.0,1.0,D,16.0,9.0,9.0,7.0,5.0,11.0,11.0,5.0,0.0,2.0,0.0,0.0,9.0,7.0,1.67,4.0,5.75,1779.92,1655.59,1.0,Tottenham,False,124.3,0.56,0.78
2013-02-10,Aston Villa,West Ham,2.0,1.0,H,0.0,0.0,D,7.0,13.0,2.0,7.0,15.0,12.0,4.0,10.0,3.0,2.0,0.0,0.0,3.0,4.0,2.63,3.4,2.88,1589.23,1610.22,1.0,Aston Villa,False,-21.0,0.29,0.54
2013-02-10,Man United,Everton,2.0,0.0,H,2.0,0.0,H,10.0,9.0,6.0,8.0,12.0,9.0,7.0,6.0,0.0,2.0,0.0,0.0,13.0,9.0,1.75,3.9,5.0,1908.3,1768.75,2.0,Man United,False,139.5,0.6,0.89
2013-02-11,Liverpool,West Brom,0.0,2.0,A,0.0,0.0,D,23.0,4.0,14.0,3.0,9.0,9.0,13.0,5.0,1.0,4.0,0.0,0.0,8.0,1.0,1.4,5.0,9.0,1739.34,1660.06,-2.0,Liverpool,True,79.3,0.61,0.75
2013-02-17,Liverpool,Swansea,5.0,0.0,H,1.0,0.0,H,33.0,4.0,18.0,3.0,6.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,8.0,1.57,4.4,6.0,1728.17,1681.22,5.0,Liverpool,False,47.0,0.55,0.75
2013-02-23,Arsenal,Aston Villa,2.0,1.0,H,1.0,0.0,H,24.0,5.0,14.0,3.0,7.0,12.0,12.0,3.0,1.0,2.0,0.0,0.0,10.0,5.0,1.33,5.5,11.0,1797.42,1602.09,1.0,Arsenal,False,195.3,0.58,0.6
2013-02-23,Fulham,Stoke,1.0,0.0,H,1.0,0.0,H,20.0,7.0,9.0,2.0,4.0,9.0,9.0,4.0,1.0,3.0,0.0,0.0,5.0,4.0,2.2,3.3,3.75,1654.48,1658.75,1.0,Fulham,False,-4.3,0.45,0.29
2013-02-23,Norwich,Everton,2.0,1.0,H,0.0,1.0,A,10.0,11.0,9.0,5.0,15.0,10.0,7.0,5.0,1.0,1.0,0.0,0.0,4.0,6.0,3.8,3.5,2.1,1617.0,1758.2,1.0,Everton,True,-141.2,0.9,0.45
2013-02-23,QPR,Man United,0.0,2.0,A,0.0,1.0,A,12.0,13.0,5.0,8.0,10.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,13.0,7.0,4.33,1.53,1557.32,1916.42,-2.0,Man United,False,-359.1,0.42,0.62
2013-02-23,Reading,Wigan,0.0,3.0,A,0.0,2.0,A,7.0,14.0,1.0,8.0,9.0,11.0,2.0,9.0,1.0,1.0,1.0,0.0,10.0,3.0,2.63,3.4,2.88,1597.27,1602.73,-3.0,Reading,True,-5.5,0.14,0.57
2013-02-23,West Brom,Sunderland,2.0,1.0,H,1.0,0.0,H,17.0,10.0,7.0,6.0,13.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0,4.0,7.0,2.05,3.5,4.0,1669.98,1646.29,1.0,West Brom,False,23.7,0.41,0.6
2013-02-24,Man City,Chelsea,2.0,0.0,H,0.0,0.0,D,15.0,4.0,11.0,1.0,19.0,5.0,6.0,6.0,3.0,1.0,0.0,0.0,8.0,8.0,1.95,3.6,4.33,1855.45,1820.45,2.0,Man City,False,35.0,0.73,0.25
2013-02-24,Newcastle,Southampton,4.0,2.0,H,2.0,1.0,H,11.0,11.0,5.0,7.0,12.0,12.0,7.0,3.0,0.0,4.0,0.0,0.0,7.0,6.0,2.2,3.5,3.2,1662.55,1606.06,2.0,Newcastle,False,56.5,0.45,0.64
2013-02-25,West Ham,Tottenham,2.0,3.0,A,1.0,1.0,D,8.0,25.0,6.0,16.0,12.0,7.0,6.0,12.0,4.0,1.0,0.0,0.0,4.0,9.0,3.6,3.5,2.15,1611.78,1790.27,-1.0,Tottenham,False,-178.5,0.75,0.64
2013-03-02,Chelsea,West Brom,1.0,0.0,H,1.0,0.0,H,25.0,8.0,19.0,4.0,12.0,16.0,9.0,7.0,1.0,2.0,0.0,0.0,7.0,7.0,1.4,5.0,9.0,1821.29,1681.2,1.0,Chelsea,False,140.1,0.76,0.5
2013-03-02,Everton,Reading,3.0,1.0,H,1.0,0.0,H,18.0,12.0,12.0,6.0,8.0,8.0,9.0,10.0,1.0,1.0,0.0,0.0,5.0,7.0,1.38,5.0,10.0,1753.34,1586.42,2.0,Everton,False,166.9,0.67,0.5
2013-03-02,Man United,Norwich,4.0,0.0,H,1.0,0.0,H,13.0,1.0,10.0,1.0,5.0,15.0,7.0,3.0,0.0,4.0,0.0,0.0,13.0,6.0,1.33,5.5,11.0,1928.89,1632.29,4.0,Man United,False,296.6,0.77,1.0
2013-03-02,Southampton,QPR,1.0,2.0,A,1.0,1.0,D,17.0,5.0,9.0,3.0,7.0,15.0,6.0,3.0,1.0,3.0,0.0,0.0,5.0,3.0,1.85,3.8,4.5,1604.42,1559.73,-1.0,Southampton,True,44.7,0.53,0.6
2013-03-02,Stoke,West Ham,0.0,1.0,A,0.0,1.0,A,10.0,10.0,2.0,7.0,12.0,12.0,4.0,2.0,1.0,2.0,0.0,0.0,4.0,3.0,2.15,3.25,4.0,1657.23,1612.1,-1.0,Stoke,True,45.1,0.2,0.7
2013-03-02,Sunderland,Fulham,2.0,2.0,D,1.0,2.0,A,12.0,7.0,6.0,4.0,9.0,14.0,7.0,3.0,1.0,3.0,0.0,0.0,4.0,7.0,2.4,3.3,3.3,1645.51,1666.44,0.0,Sunderland,False,-20.9,0.5,0.57
2013-03-02,Swansea,Newcastle,1.0,0.0,H,0.0,0.0,D,10.0,14.0,7.0,7.0,9.0,17.0,7.0,7.0,0.0,2.0,0.0,0.0,7.0,9.0,2.1,3.6,3.75,1673.78,1687.28,1.0,Swansea,False,-13.5,0.7,0.5
2013-03-02,Wigan,Liverpool,0.0,4.0,A,0.0,3.0,A,15.0,8.0,11.0,7.0,11.0,15.0,4.0,3.0,2.0,2.0,0.0,0.0,5.0,8.0,4.5,3.75,1.85,1624.02,1739.89,-4.0,Liverpool,False,-115.9,0.73,0.88
2013-03-03,Tottenham,Arsenal,2.0,1.0,H,2.0,0.0,H,11.0,10.0,5.0,6.0,17.0,13.0,4.0,6.0,3.0,1.0,0.0,0.0,11.0,13.0,2.3,3.6,3.25,1809.0,1799.33,1.0,Tottenham,False,9.7,0.45,0.6
2013-03-04,Aston Villa,Man City,0.0,1.0,A,0.0,1.0,A,10.0,20.0,5.0,12.0,10.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,5.0,8.0,7.5,4.5,1.44,1604.6,1868.76,-1.0,Man City,False,-264.2,0.5,0.6
2013-03-09,Norwich,Southampton,0.0,0.0,D,0.0,0.0,D,3.0,15.0,2.0,7.0,9.0,10.0,1.0,7.0,2.0,3.0,0.0,0.0,6.0,4.0,2.5,3.4,3.0,1632.29,1604.42,0.0,Norwich,False,27.9,0.67,0.47
2013-03-09,QPR,Sunderland,3.0,1.0,H,1.0,1.0,D,15.0,7.0,8.0,3.0,4.0,19.0,4.0,5.0,0.0,2.0,0.0,0.0,5.0,2.0,2.25,3.4,3.5,1559.73,1645.51,2.0,QPR,False,-85.8,0.53,0.43
2013-03-09,Reading,Aston Villa,1.0,2.0,A,1.0,2.0,A,10.0,18.0,4.0,7.0,8.0,7.0,6.0,1.0,2.0,3.0,0.0,0.0,4.0,4.0,2.45,3.4,3.1,1586.42,1604.6,-1.0,Reading,True,-18.2,0.4,0.39
2013-03-09,West Brom,Swansea,2.0,1.0,H,1.0,1.0,D,12.0,9.0,6.0,4.0,9.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,6.0,7.0,2.45,3.3,3.2,1681.2,1673.78,1.0,West Brom,False,7.4,0.5,0.44
2013-03-10,Liverpool,Tottenham,3.0,2.0,H,1.0,1.0,D,10.0,15.0,4.0,9.0,9.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,13.0,1.95,3.8,4.0,1739.89,1809.0,1.0,Liverpool,False,-69.1,0.4,0.6
2013-03-10,Newcastle,Stoke,2.0,1.0,H,0.0,0.0,D,14.0,7.0,6.0,4.0,10.0,12.0,14.0,4.0,1.0,1.0,0.0,0.0,9.0,4.0,1.83,3.7,4.8,1687.28,1657.23,1.0,Newcastle,False,30.0,0.43,0.57
2013-03-16,Aston Villa,QPR,3.0,2.0,H,1.0,1.0,D,10.0,18.0,6.0,11.0,16.0,10.0,9.0,6.0,3.0,2.0,0.0,0.0,7.0,7.0,2.3,3.4,3.4,1614.39,1586.74,1.0,Aston Villa,False,27.7,0.6,0.61
2013-03-16,Everton,Man City,2.0,0.0,H,1.0,0.0,H,11.0,17.0,5.0,11.0,15.0,10.0,13.0,6.0,4.0,3.0,1.0,0.0,7.0,8.0,3.9,3.6,2.05,1761.89,1876.36,2.0,Man City,True,-114.5,0.45,0.65
2013-03-16,Man United,Reading,1.0,0.0,H,1.0,0.0,H,17.0,5.0,8.0,1.0,5.0,16.0,5.0,4.0,0.0,2.0,0.0,0.0,15.0,3.0,1.17,9.0,19.0,1925.25,1577.27,1.0,Man United,False,348.0,0.47,0.2
2013-03-16,Southampton,Liverpool,3.0,1.0,H,2.0,1.0,H,17.0,8.0,12.0,6.0,10.0,10.0,7.0,5.0,0.0,1.0,0.0,0.0,5.0,10.0,4.2,3.8,1.91,1600.5,1765.49,2.0,Liverpool,True,-165.0,0.71,0.75
2013-03-16,Stoke,West Brom,0.0,0.0,D,0.0,0.0,D,13.0,9.0,5.0,5.0,15.0,11.0,7.0,1.0,2.0,2.0,0.0,0.0,3.0,9.0,2.5,3.3,3.1,1644.8,1688.56,0.0,Stoke,False,-43.8,0.38,0.56
2013-03-16,Swansea,Arsenal,0.0,2.0,A,0.0,0.0,D,9.0,15.0,2.0,11.0,2.0,7.0,3.0,7.0,1.0,1.0,0.0,0.0,6.0,10.0,3.4,3.5,2.25,1678.14,1800.66,-2.0,Arsenal,False,-122.5,0.22,0.73
2013-03-17,Chelsea,West Ham,2.0,0.0,H,1.0,0.0,H,24.0,15.0,14.0,9.0,5.0,14.0,5.0,5.0,0.0,2.0,0.0,0.0,7.0,6.0,1.4,5.0,9.0,1833.11,1627.19,2.0,Chelsea,False,205.9,0.58,0.6
2013-03-17,Sunderland,Norwich,1.0,1.0,D,1.0,1.0,D,16.0,7.0,8.0,3.0,11.0,11.0,5.0,9.0,1.0,3.0,0.0,1.0,1.0,6.0,2.05,3.5,4.0,1636.57,1630.79,0.0,Sunderland,False,5.8,0.5,0.43
2013-03-17,Tottenham,Fulham,0.0,1.0,A,0.0,0.0,D,12.0,6.0,6.0,2.0,10.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,12.0,8.0,1.5,4.5,7.5,1815.14,1671.79,-1.0,Tottenham,True,143.4,0.5,0.33
2013-03-17,Wigan,Newcastle,2.0,1.0,H,1.0,0.0,H,13.0,9.0,10.0,4.0,7.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,5.0,9.0,2.3,3.4,3.4,1615.08,1703.8,1.0,Wigan,False,-88.7,0.77,0.44
2013-03-30,Arsenal,Reading,4.0,1.0,H,1.0,0.0,H,23.0,4.0,14.0,2.0,9.0,14.0,11.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,1.25,6.5,15.0,1800.66,1577.27,3.0,Arsenal,False,223.4,0.61,0.5
2013-03-30,Everton,Stoke,1.0,0.0,H,1.0,0.0,H,15.0,10.0,9.0,5.0,13.0,18.0,4.0,3.0,1.0,3.0,0.0,0.0,7.0,4.0,1.57,3.9,7.5,1761.89,1644.8,1.0,Everton,False,117.1,0.6,0.5
2013-03-30,Man City,Newcastle,4.0,0.0,H,2.0,0.0,H,19.0,5.0,11.0,1.0,6.0,8.0,9.0,2.0,0.0,2.0,0.0,0.0,7.0,6.0,1.33,5.5,11.0,1876.36,1703.8,4.0,Man City,False,172.6,0.58,0.2
2013-03-30,Southampton,Chelsea,2.0,1.0,H,2.0,1.0,H,13.0,7.0,8.0,4.0,12.0,6.0,7.0,7.0,2.0,1.0,0.0,0.0,7.0,9.0,3.5,3.5,2.2,1600.5,1833.11,1.0,Chelsea,True,-232.6,0.62,0.57
2013-03-30,Sunderland,Man United,0.0,1.0,A,0.0,1.0,A,9.0,10.0,4.0,6.0,11.0,9.0,3.0,6.0,3.0,1.0,0.0,0.0,2.0,15.0,6.0,4.0,1.65,1636.57,1925.25,-1.0,Man United,False,-288.7,0.44,0.6
2013-03-30,Swansea,Tottenham,1.0,2.0,A,0.0,2.0,A,11.0,9.0,3.0,7.0,5.0,10.0,5.0,2.0,2.0,4.0,0.0,0.0,6.0,9.0,3.4,3.4,2.3,1678.14,1815.14,-1.0,Tottenham,False,-137.0,0.27,0.78
2013-03-30,West Ham,West Brom,3.0,1.0,H,2.0,0.0,H,14.0,17.0,8.0,11.0,10.0,13.0,5.0,3.0,1.0,1.0,0.0,1.0,6.0,10.0,2.3,3.4,3.4,1627.19,1688.56,2.0,West Ham,False,-61.4,0.57,0.65
2013-03-30,Wigan,Norwich,1.0,0.0,H,0.0,0.0,D,13.0,9.0,6.0,5.0,13.0,9.0,10.0,3.0,1.0,2.0,0.0,0.0,7.0,6.0,1.95,3.6,4.33,1615.08,1630.79,1.0,Wigan,False,-15.7,0.46,0.56
2013-03-31,Aston Villa,Liverpool,1.0,2.0,A,1.0,0.0,H,10.0,16.0,7.0,12.0,9.0,8.0,7.0,8.0,1.0,1.0,0.0,0.0,9.0,9.0,5.0,4.0,1.75,1614.39,1765.49,-1.0,Liverpool,False,-151.1,0.7,0.75
2013-04-01,Fulham,QPR,3.0,2.0,H,3.0,1.0,H,9.0,19.0,5.0,11.0,11.0,7.0,3.0,6.0,2.0,1.0,1.0,0.0,8.0,6.0,2.0,3.6,4.0,1684.84,1580.82,1.0,Fulham,False,104.0,0.56,0.58
2013-04-06,Norwich,Swansea,2.0,2.0,D,1.0,1.0,D,12.0,16.0,9.0,9.0,8.0,16.0,2.0,5.0,5.0,3.0,0.0,0.0,5.0,3.0,2.63,3.3,2.9,1626.03,1662.89,0.0,Norwich,False,-36.9,0.75,0.56
2013-04-06,Reading,Southampton,0.0,2.0,A,0.0,1.0,A,8.0,12.0,3.0,4.0,5.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,3.3,3.6,2.25,1572.51,1627.41,-2.0,Southampton,False,-54.9,0.38,0.33
2013-04-06,Stoke,Aston Villa,1.0,3.0,A,0.0,1.0,A,6.0,11.0,2.0,8.0,16.0,11.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,6.0,2.1,3.4,4.0,1640.47,1613.96,-2.0,Stoke,True,26.5,0.33,0.73
2013-04-06,West Brom,Arsenal,1.0,2.0,A,0.0,1.0,A,16.0,11.0,5.0,6.0,7.0,15.0,6.0,4.0,2.0,4.0,0.0,1.0,7.0,12.0,4.1,3.7,1.95,1677.59,1813.43,-1.0,Arsenal,False,-135.8,0.31,0.55
2013-04-07,Chelsea,Sunderland,2.0,1.0,H,0.0,1.0,A,14.0,7.0,7.0,3.0,9.0,15.0,8.0,5.0,0.0,2.0,0.0,0.0,9.0,2.0,1.36,5.0,11.0,1824.69,1631.74,1.0,Chelsea,False,193.0,0.5,0.43
2013-04-07,Liverpool,West Ham,0.0,0.0,D,0.0,0.0,D,19.0,10.0,12.0,4.0,8.0,4.0,12.0,2.0,0.0,1.0,0.0,0.0,12.0,6.0,1.36,5.5,9.0,1756.83,1635.2,0.0,Liverpool,False,121.6,0.63,0.4
2013-04-07,Newcastle,Fulham,1.0,0.0,H,0.0,0.0,D,20.0,5.0,10.0,3.0,13.0,11.0,10.0,3.0,2.0,2.0,0.0,0.0,6.0,11.0,2.1,3.5,3.8,1688.91,1684.84,1.0,Newcastle,False,4.1,0.5,0.6
2013-04-07,QPR,Wigan,1.0,1.0,D,0.0,0.0,D,6.0,16.0,2.0,10.0,9.0,12.0,2.0,10.0,2.0,3.0,1.0,0.0,6.0,9.0,2.38,3.4,3.25,1580.82,1630.44,0.0,QPR,False,-49.6,0.33,0.62
2013-04-07,Tottenham,Everton,2.0,2.0,D,1.0,1.0,D,19.0,9.0,10.0,5.0,14.0,8.0,7.0,6.0,1.0,1.0,0.0,0.0,9.0,9.0,2.2,3.4,3.6,1808.23,1779.11,0.0,Tottenham,False,29.1,0.53,0.56
2013-04-08,Man United,Man City,1.0,2.0,A,0.0,0.0,D,16.0,9.0,7.0,5.0,13.0,18.0,9.0,4.0,3.0,5.0,0.0,0.0,15.0,9.0,2.3,3.5,3.3,1929.28,1869.15,-1.0,Man United,True,60.1,0.44,0.56
2013-04-13,Arsenal,Norwich,3.0,1.0,H,0.0,0.0,D,10.0,5.0,7.0,5.0,8.0,10.0,9.0,3.0,1.0,2.0,0.0,0.0,12.0,3.0,1.25,6.5,14.0,1813.43,1626.03,2.0,Arsenal,False,187.4,0.7,1.0
2013-04-13,Aston Villa,Fulham,1.0,1.0,D,0.0,0.0,D,15.0,8.0,7.0,3.0,5.0,15.0,8.0,5.0,1.0,2.0,0.0,0.0,9.0,10.0,2.3,3.3,3.5,1613.96,1684.84,0.0,Aston Villa,False,-70.9,0.47,0.38
2013-04-13,Everton,QPR,2.0,0.0,H,1.0,0.0,H,14.0,8.0,10.0,5.0,6.0,12.0,13.0,5.0,3.0,3.0,0.0,0.0,10.0,7.0,1.44,4.75,8.0,1779.11,1580.82,2.0,Everton,False,198.3,0.71,0.62
2013-04-13,Reading,Liverpool,0.0,0.0,D,0.0,0.0,D,7.0,26.0,5.0,15.0,9.0,8.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,10.0,8.0,4.75,1.45,1572.51,1756.83,0.0,Liverpool,False,-184.3,0.71,0.58
2013-04-13,Southampton,West Ham,1.0,1.0,D,0.0,0.0,D,15.0,6.0,11.0,4.0,9.0,18.0,7.0,4.0,2.0,3.0,0.0,0.0,10.0,7.0,1.91,3.75,4.2,1627.41,1635.2,0.0,Southampton,False,-7.8,0.73,0.67
2013-04-14,Newcastle,Sunderland,0.0,3.0,A,0.0,1.0,A,15.0,8.0,9.0,7.0,14.0,7.0,10.0,9.0,3.0,2.0,0.0,0.0,6.0,2.0,1.95,3.5,4.5,1688.91,1631.74,-3.0,Newcastle,True,57.2,0.6,0.88
2013-04-14,Stoke,Man United,0.0,2.0,A,0.0,1.0,A,13.0,9.0,4.0,3.0,9.0,9.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,12.0,7.0,3.9,1.6,1640.47,1929.28,-2.0,Man United,False,-288.8,0.31,0.33
2013-04-16,Arsenal,Everton,0.0,0.0,D,0.0,0.0,D,10.0,10.0,6.0,5.0,11.0,12.0,8.0,1.0,2.0,3.0,0.0,0.0,12.0,13.0,1.75,3.9,5.0,1822.44,1784.39,0.0,Arsenal,False,38.0,0.6,0.5
2013-04-17,Fulham,Chelsea,0.0,3.0,A,0.0,2.0,A,11.0,13.0,7.0,10.0,11.0,11.0,6.0,5.0,2.0,1.0,0.0,0.0,8.0,9.0,4.75,3.8,1.8,1681.89,1833.46,-3.0,Chelsea,False,-151.6,0.64,0.77
2013-04-17,Man City,Wigan,1.0,0.0,H,0.0,0.0,D,10.0,8.0,4.0,6.0,12.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,12.0,10.0,1.25,6.5,14.0,1879.62,1629.95,1.0,Man City,False,249.7,0.4,0.75
2013-04-17,West Ham,Man United,2.0,2.0,D,1.0,1.0,D,10.0,15.0,4.0,9.0,9.0,7.0,2.0,5.0,1.0,0.0,0.0,0.0,8.0,12.0,5.5,3.9,1.7,1641.01,1917.33,0.0,Man United,False,-276.3,0.4,0.6
2013-04-20,Fulham,Arsenal,0.0,1.0,A,0.0,1.0,A,7.0,10.0,5.0,7.0,13.0,8.0,7.0,3.0,0.0,2.0,1.0,1.0,7.0,13.0,5.0,4.0,1.75,1681.89,1822.44,-1.0,Arsenal,False,-140.5,0.71,0.7
2013-04-20,Norwich,Reading,2.0,1.0,H,0.0,0.0,D,19.0,14.0,9.0,6.0,8.0,12.0,8.0,8.0,2.0,3.0,0.0,0.0,3.0,1.0,1.75,3.8,5.25,1620.79,1563.81,1.0,Norwich,False,57.0,0.47,0.43
2013-04-20,QPR,Stoke,0.0,2.0,A,0.0,1.0,A,25.0,11.0,11.0,4.0,8.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,4.0,1.0,2.25,3.4,3.5,1572.04,1624.75,-2.0,QPR,True,-52.7,0.44,0.36
2013-04-20,Sunderland,Everton,1.0,0.0,H,1.0,0.0,H,8.0,8.0,4.0,5.0,6.0,15.0,3.0,10.0,1.0,2.0,0.0,0.0,4.0,11.0,3.4,3.4,2.3,1628.43,1784.39,1.0,Everton,True,-156.0,0.5,0.62
2013-04-20,Swansea,Southampton,0.0,0.0,D,0.0,0.0,D,14.0,9.0,7.0,5.0,11.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,11.0,2.38,3.5,3.1,1662.94,1636.52,0.0,Swansea,False,26.4,0.5,0.56
2013-04-20,West Brom,Newcastle,1.0,1.0,D,0.0,1.0,A,8.0,10.0,4.0,6.0,9.0,10.0,15.0,2.0,0.0,2.0,0.0,0.0,4.0,6.0,2.25,3.5,3.4,1670.8,1688.96,0.0,West Brom,False,-18.2,0.5,0.6
2013-04-20,West Ham,Wigan,2.0,0.0,H,1.0,0.0,H,17.0,18.0,11.0,10.0,12.0,11.0,3.0,6.0,3.0,1.0,0.0,0.0,6.0,7.0,2.3,3.5,3.3,1641.01,1629.95,2.0,West Ham,False,11.1,0.65,0.56
2013-04-21,Liverpool,Chelsea,2.0,2.0,D,0.0,1.0,A,23.0,9.0,12.0,6.0,8.0,11.0,8.0,5.0,5.0,2.0,0.0,0.0,8.0,12.0,2.15,3.6,3.6,1747.65,1833.46,0.0,Liverpool,False,-85.8,0.52,0.67
2013-04-21,Tottenham,Man City,3.0,1.0,H,0.0,1.0,A,11.0,11.0,8.0,7.0,11.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,7.0,12.0,3.25,3.6,2.3,1801.47,1879.62,2.0,Man City,True,-78.1,0.73,0.64
2013-04-22,Man United,Aston Villa,3.0,0.0,H,3.0,0.0,H,10.0,8.0,5.0,5.0,10.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,10.0,10.0,1.25,6.75,13.0,1917.33,1628.0,3.0,Man United,False,289.3,0.5,0.62
2013-04-27,Everton,Fulham,1.0,0.0,H,1.0,0.0,H,17.0,6.0,10.0,2.0,12.0,16.0,7.0,2.0,1.0,3.0,0.0,0.0,8.0,4.0,1.5,4.5,7.5,1784.39,1681.89,1.0,Everton,False,102.5,0.59,0.33
2013-04-27,Man City,West Ham,2.0,1.0,H,1.0,0.0,H,16.0,9.0,10.0,6.0,9.0,7.0,9.0,4.0,1.0,3.0,0.0,0.0,9.0,9.0,1.29,6.0,12.0,1879.62,1641.01,1.0,Man City,False,238.6,0.62,0.67
2013-04-27,Newcastle,Liverpool,0.0,6.0,A,0.0,2.0,A,5.0,11.0,1.0,10.0,14.0,7.0,5.0,7.0,3.0,2.0,1.0,0.0,4.0,6.0,2.88,3.6,2.5,1688.96,1747.65,-6.0,Liverpool,False,-58.7,0.2,0.91
2013-04-27,Southampton,West Brom,0.0,3.0,A,0.0,1.0,A,16.0,11.0,4.0,9.0,9.0,11.0,7.0,6.0,2.0,2.0,2.0,1.0,11.0,5.0,1.85,3.75,4.6,1636.52,1670.8,-3.0,Southampton,True,-34.3,0.25,0.82
2013-04-27,Stoke,Norwich,1.0,0.0,H,0.0,0.0,D,12.0,5.0,4.0,0.0,10.0,8.0,5.0,3.0,4.0,2.0,0.0,0.0,4.0,5.0,2.25,3.3,3.6,1624.75,1620.79,1.0,Stoke,False,4.0,0.33,0.0
2013-04-27,Wigan,Tottenham,2.0,2.0,D,1.0,1.0,D,6.0,14.0,4.0,7.0,12.0,10.0,3.0,3.0,3.0,1.0,0.0,0.0,7.0,7.0,3.8,3.6,2.05,1629.95,1801.47,0.0,Tottenham,False,-171.5,0.67,0.5
2013-04-28,Arsenal,Man United,1.0,1.0,D,1.0,1.0,D,19.0,10.0,13.0,5.0,12.0,10.0,7.0,2.0,3.0,5.0,0.0,0.0,13.0,10.0,2.25,3.6,3.3,1822.44,1917.33,0.0,Arsenal,False,-94.9,0.68,0.5
2013-04-28,Chelsea,Swansea,2.0,0.0,H,2.0,0.0,H,21.0,11.0,14.0,8.0,9.0,10.0,6.0,3.0,1.0,3.0,0.0,0.0,10.0,2.0,1.36,5.5,9.0,1833.46,1662.94,2.0,Chelsea,False,170.5,0.67,0.73
2013-04-28,Reading,QPR,0.0,0.0,D,0.0,0.0,D,13.0,15.0,7.0,5.0,12.0,14.0,9.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,2.55,3.5,2.88,1563.81,1572.04,0.0,Reading,False,-8.2,0.54,0.33
2013-04-29,Aston Villa,Sunderland,6.0,1.0,H,2.0,1.0,H,18.0,7.0,15.0,4.0,10.0,15.0,4.0,4.0,0.0,3.0,0.0,1.0,7.0,7.0,2.3,3.4,3.4,1628.0,1628.43,5.0,Aston Villa,False,-0.4,0.83,0.57
2013-05-04,Fulham,Reading,2.0,4.0,A,0.0,1.0,A,18.0,20.0,13.0,13.0,14.0,7.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.73,3.9,5.25,1664.26,1558.76,-2.0,Fulham,True,105.5,0.72,0.65
2013-05-04,Norwich,Aston Villa,1.0,2.0,A,0.0,0.0,D,9.0,12.0,4.0,6.0,15.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,4.0,7.0,2.55,3.3,3.0,1621.37,1643.32,-1.0,Norwich,True,-22.0,0.44,0.5
